File,Total Duration
0x775d11dd564efe079b4c3f64b0d02d62bdaeced7,0:00:00.266387
0xc0e5f5576bb8871a9c8eedf061990808cfaf3c10,0:04:10.655365
0x46c8f149A43c96C089935621A3605d5e070A27D8,0:07:32.468020
0x0000000000008dd2574908774527FD6DA397d75B,0:00:30.642590
0x37d037f8fc5d822eb8921739438048e19b7e7151,0:02:46.532821
0x28e762c8f9e897e15534665046b10304eeef2619,0:05:05.356677
0x769f6f368cc9949d29065da366fb86dbe9024367,0:03:30.803708
0x726Fbe4904E47D6d24AC01FeF435dF98d36440A0,0:02:31.499630
0xf7a9affda0aba42d9e625d8a119bf4f15d1921f7,0:00:25.371679
0x6f202fe2b7b8571c675f3c0e531a4c446b2a28f8,0:04:06.292747
0x226e6dc5a9c8186d44c7470a1c3d9f185afa3038,0:06:03.463495
0x47d08cdaf71ea75c9673fbdf99d87ecb381f4ce8,0:11:27.698671
0x1da6121d4442150fbf2e9f6412fe3bd56cbae563,0:08:15.805833
0xc11b651498a30cd35d1c0590379891bd16ef12f7,0:05:32.183501
0xce6f6d4897b85c4977052fcfa7d48657850415e3,0:03:21.462223
0xed3fe3dd55fe266400151404c0cea8d0beeda750,0:06:20.692093
0x29e3cd942a4e1a39c40e98ce528c010b40375b87,0:04:18.235794
0x5e01132ef457a08263c760f7c334428a4a5b5602,0:05:16.666171
0xD6Cc86679374D09CAF3Bd86817e7f6dC503AF513,0:09:08.942995
0x2715770bd7b23165bc9ee82c4c865c73ad2f21b5,0:09:46.659227
0x3683dcf66e649a3566fd15e546d139b72005df54,0:03:54.624831
0x4a487fe7f26a9ff521797c13cc2238c8d7cfc1b8,0:03:05.112953
0x10350ac44c0d3f6c4abd55d32409ac31d4bd5087,0:09:58.402240
0xa8ba8d813b8a952cdc87e27480e8645c36e3e671,0:04:31.947800
0xf649a1733b46cfdaaaeced8f046fa0782b66e5d8,0:19:10.043086
0x8142709896850e5532983f25a26e36dcc3eab5fc,0:00:33.968674
0x1a74f17872759397b673d7b5fc083eb6a7f496a8,0:10:41.226426
0xaf4c6752feff6572615445ae4d2335abde418df1,0:02:30.431877
0xd20028505d153227936a588d11846b07f53e7ec7,0:03:27.218459
0x2346cbcba632847b9786f153cacc4f307508a78b,0:07:04.422400
0xb1ab9165d4e6ac613f3c1f880ee9fb4c3aaf90fe,0:29:07.427641
0x6617f50bd993f86045cfdf99e579bf9d7225125f,0:04:23.883124
0x6ca23e5b934f8fd069edb1e2690ccece50069752,0:04:36.051971
0x1edc5c6a361d9c4b5656a4f4a60ec8515aed4998,0:05:32.172493
0x80bfb44a35df959334c3fe483ce67d9fd7af603e,0:05:50.766849
0xaee45d771e173506456e20fbdec12de9afdd593f,0:02:59.457383
0x03ecf73968d146a24e51c2ac5f79389ad5801e64,0:03:17.594784
0x86b939Ff9bb3cC5Cd9c7B57D298D6D20B4c7Bb56,0:01:45.123465
0x27e0f8a528ee9509e7e01d2d7e87ec4c33eda8c7,0:04:56.752227
0x93bcef3816fcc54086701730e58a5524093d3e83,0:04:43.787022
0xcba45c98fa8706d7245aec9709a4fe61ba880a21,0:06:33.563446
0xebcd1a41a587415e57f17181fcfbabd281883e6e,0:04:44.784956
0xef3923d674b4f99e7b10acf7790bced32a6e51f2,0:04:53.654218
0x1deabb12981c9b4000cd16c2c101d91e5f6f950b,0:10:24.754000
0x18514595840ab87c13463708799aa8a973e565f9,0:05:31.579132
0x26172d08f9c6637dc0fc87b9661a2d394f560d57,0:07:25.376531
0x176132d5e846b381103b66f0f00db24be3db2fff,0:04:30.762167
0x0f06ab9c16dbc88afd77dc9cfc95fc012dca36d7,0:07:05.649187
0x97551410e4965c5fc9e6475a38e9007c2fb0e5c1,0:05:09.669975
0x9531695Be421C2A3B11D4eC926edF813498021fE,0:02:10.743904
0xBE8dC1e6A01766432EFEF761bb8115B0EdFfdaA3,0:25:39.058705
0x09D85676cbEe4fF1A521e2b8b907Dc82F0dcDb2D,0:08:10.535813
0x89b607bdb24af5127f2ef0e15583aebaaf2d6808,0:05:12.206640
0xcd3623c0a765b1a44cc1e2feedeb4bde34eae636,0:03:14.918964
0xfc1effb415e5fb6115f82b1788ad36e34599035b,0:05:56.511032
0x0ea12fd4fb1d8c4c0936395deceb34f6838e2ba4,0:06:10.271976
0xeb79563d45fb4a0a0513b9d4dec3944aaf53ac20,0:01:54.907298
0xd3bd47d109fabe717dea185b9f337b258cf0eec7,0:02:59.304343
0x5c94EDdfCb674917A049a21B59cD348029649B29,0:18:21.036416
0x09cbe5a551a1a7b5f51c123568b5e667c84659a1,0:08:38.222759
0x89682e5F9bf69C909FC5E21a06495ac35E3671Ab,0:23:26.491008
0x960b068dbaf5348d1303e8ac51f56636e481146f,0:00:42.533964
0x9bD6fb872fD67d764b96c87F009a1b14D8F74CfD,0:08:16.069468
0x8c13581ad0473869e0833a65d67b3912de1017ff,0:03:35.186475
0xd153b128462d08b1beda69f35e000873a5d52251,0:06:25.527090
0x0ed0881280ca6141974c9604b75d994c6fd92ef8,0:02:40.801277
0x2bd6e4c0a276accf63dffd3de274f2559b9c4f45,0:02:44.910217
0xdfbaaea75007853f7cfb744a115250ce77263e57,0:05:23.537772
0xE67404C6E4f6Ab58ac1F92E6056379CD2F4AAc6A,0:03:04.132835
0x79bdd9e19bd64aca0479f52404a9ee5009e96fdb,0:02:23.640848
0x2795db1490a41cc384b46a48c57d7ff506f931cb,0:01:13.775289
0xAEFc29485c7c5CeF5e51E2B4D672ad53e9F689e5,0:01:54.583543
0x3b9e222f2a8fb9fc36083516aa41ba6010c9690e,0:01:10.658476
0xfd9206d44f14dc2091f3a2e75dfa06bc8b8609cc,0:01:24.452536
0xa33fd66ba90134e0f51414afc169ee96d4b29908,0:01:48.814063
0xe0D4C3666cf447918a3761d6307EC7e79d48F74b,0:00:40.012425
0xe29a3e5f63716710a24a0d4d1a2d30a7dac49e60,0:02:13.580630
0x2d9ABd5e44B30a1bc06ce4f74F8f0442f77cf214,0:02:28.249294
0xde8bcbfbf000442a4bc1e159af4cb80edff49abd,0:01:27.565958
0xfbbda7e8bdd468ead6b51f19427c435cbd459c3c,0:00:10.013286
0x82638019774cadb0b437046443a138600cd62546,0:02:08.631552
0x2b20ee5b54301770ef0e48dd4fc476f5ffbb9403,0:00:39.378786
0x16465a7163f546c2f4be688d65b9478026ef3545,0:00:40.029789
0x5a25878f9fa438086a547b617674b0c44b04efce,0:00:46.447991
0x95E23260A144E17d14d43FaA84Ac92965feAA30F,0:00:57.943038
0xee698678f5c5cbc9c5b938326b3e6d15b113d345,0:00:51.609309
0xe3ad423a2bfc2dc482ae2f4256270b9dd8e95f0c,0:01:28.435981
0x79b5e7809058d1f25a27336fd7cde51d1569b53f,0:01:28.721732
0x3db047603337ffa64ee57594ae522e2467c54d00,0:01:39.486684
0x03687f9151785798cadee2ff0621113858d6541e,0:03:14.189888
0x345d723125a9ec2e32c735e1da02b4ac63e2f8ea,0:02:14.617644
0xe5ec11984a6e42927dfb7e5739512a2bf0b0d6dc,0:02:22.690823
0x264e19416598861ac02814981d8aae7e13274b2c,0:03:18.844676
0x06e29544bd4e9548d16c7a043adfa6b1567defe1,0:00:17.066605
0x7be83abf5ce2b97c6666fc408ab7c9c7ff574b29,0:03:06.820702
0xf07db4d2633e98ce576af75d36b1b12e7526a3b9,0:03:21.440691
0xd74bd64629e4d8bf72cc3ea26fa42a7b1bcbaddf,0:01:05.542332
0xf428666660687afe87f040c4da45dd4c851bbbbf,0:02:34.357260
0x5d551ffff320a7d52eca30df0af449bb5df8efc5,0:03:02.533449
0xbf94380c0c4dac83582f3cedca97c97d4585b2d0,0:03:29.767848
0x1d93a8121c0279e94a8cb5301b2813191ee1071c,0:04:39.415991
0xbE360D6D56F3504a7C2971a03BA34a3c6d67594F,0:02:33.328743
0x846960a07bace3c2dab828d91760a9ed2ba6e494,0:05:41.462481
0x726c8bf7c2bc8d6f76e484dbfc4dceddf3c35fae,0:04:27.724780
0x315eeec667344f44ad212aaf4f7e3e663613b8a5,0:05:41.295854
0x5f3f38818f37aa890b9a245a9458d8ebf9aa93de,0:07:27.923589
0xf859256858091a7d78f0ae8dfe91cb30e5b1bc65,0:00:27.425308
0x1419d80b34c355ea5ade0a04b17ec0b903067d37,0:07:06.584342
0x9ab795403bf5f4e1e351ad4343c300c29cf5ae15,0:10:20.488132
0xbe15e5ae5afb304c1e0cfe1d83bb2d519bc3ae87,0:04:10.039348
0x0502360c2f5d13e485bf2fd098da9cc927edd783,0:04:48.048931
0xb8C9b6E10B1D2103745B91d703F219bEB72F1FEF,0:09:22.523001
0xb1d6aa04c7a4222fcf211406beeea362b3851d9f,0:04:13.222680
0x390dD930a4D00Cb7b0D2CB19745B6C0Cfb0e3B73,0:00:14.986491
0xa4bfa98a19d8b3830cd30ba9594af06df3537dbc,0:03:06.827681
0x7571c67D1A22C3eCC97B070423F02b049597E1b8,0:25:06.151118
0x266eaa5bb51c5dbc7bfeae49567d7b55b6f5003c,0:03:10.996505
0x6540bfaa6b41f27a3dfb8fe5f44b9bd7b678c921,0:11:48.592889
0xcc3c9a1e2387c5e74698a3ac3ba91d905d996543,0:04:30.497006
0xB617e1D89C99bFfccA472c682Ce18a1f070E5747,0:02:34.189523
0xBb8121A625cE9f22644909cE9401Aaf05D7Ae3ef,0:04:55.577486
0xe35Bb4c45A03b9Ce377A0BB03C489eB84A6F50E6,0:08:53.876473
0x94729784657b556370438597c7929110641c29c9,0:02:12.306403
0x3374f2ca7010ec864119c5f2c475248165f1be47,0:03:49.224543
0xf5ef38ad15fb41bf066ccd9b738a26462b3701d2,0:02:38.442003
0x9dDA9063D5b86CD3fa5Fa316fE0B0E9bd2f85A41,0:08:10.696883
0x231608329b1a6dde9f3da31104714c4ad277fce7,0:04:56.936346
0x09330fe2e59b1bdf9938a2e9d3501dfd806f06aa,0:04:17.034562
0x309eeadaee8ed22eacaa4b951305d9b6abb630bb,0:07:51.750871
0x7b8f9D1f7444C86A1263C4A88f56A0471320b103,0:01:48.011756
0xe0b2c86bbfde4827dc99f2ed41cbabfd32d07140,0:05:37.881637
0xf687973a18915962acac67570ca267f45d875604,0:02:23.462708
0x12ea85e7778ecb0fb2bd3cb404a6341642eab092,0:23:14.968609
0x76b23dbbc43cf6e03a1360480e18faaff220bcd5,0:06:20.500396
0x9aacda3235c7688a24e7e5aea2f90664d5a0b728,0:09:34.899225
0x0557e881c4148f8ffb7c35c695ab7a3644044029,0:03:48.720689
0xfbd2ad20e3a1d2afdbf92c269d0f219223e16aa5,0:02:00.159435
0xba4aec451ccd4cec1664c1ad9fe06af219a0e18c,0:02:21.302224
0xDF66A972F76473a2793246fBe881F470F9cBD379,0:10:01.512360
0xf4fef7faba1714f1424691e1a928047e11744194,0:06:24.063062
0x4074e0c6bd91d27fe48dbec3719a5cd7930505a9,0:02:04.231350
0x55ef8892069771469eff5b478af498d482a741d1,0:06:33.268595
0x11ba98790ae84fd6c69affbae3684bf9c80fe258,0:05:50.783983
0xa48ea9c7e91caeeafc6b134f014e0f168d8042ef,0:05:18.674207
0x89caf22b1c2a7daf811e89c523f01e8f1bf032d6,0:04:53.394439
0x6F7d9dBc517B8A64818554970443b0D08340dc95,0:07:51.310147
0x50319ceA7d046b1EF0F1379473d80dA883eCD6b3,0:10:05.228157
0xe591293151fFDadD5E06487087D9b0E2743de92E,0:05:20.585103
0x2604a868be5d7e1e0d88d08507fe717376c9eff9,0:11:40.288249
0x750c08afe6468fb83986e5b5b222273fb925f881,0:01:10.417559
0xbe18c8167b9678909a1d31f3ba7a84a732026872,0:04:23.799360
0xb97e163cE6A8296F36112b042891CFe1E23C35BF,0:01:01.469285
0xfDbd39f0626942d4E48FF1C1C13d51Fc3A57c52f,0:04:29.533433
0x430e8453b0a33e0b1b092aa69f812d9227761ef2,0:00:19.721715
0x6dbc874eb438ac8a9630506f02f4c9c55409a00d,0:12:21.764813
0x9D0352cC19F1b131667e5a9586BF220dd51c3273,0:09:32.079340
0xc69ec3432f8cda053ddf761af3a724e75e99e08d,0:07:59.015072
0x8edfa22659fbf132d14231aa43b8304738031b2a,0:04:08.043139
0xa6ca99bacabd985c9407c3c444329accf927b5a6,0:08:02.156394
0xecaee1ef85994aeec1c5b717ccb8c56568085e79,0:06:07.131860
0x3E3B53A5a38e843ec54f2813A530418e8EBF8e1d,0:03:15.303181
0xcee2fb44bfbd4305d1da245f14d94892eaaa5d95,0:03:33.698731
0xf1d342bb09b44c8b1c4920e820b3199ca43306dc,0:11:45.115101
0x649ecc3cdd3eabd7391a6408b4725ece79bfd5b2,0:07:39.349556
0xcb96c64c94573e3786ae19bd3ce09a78903b6950,0:03:24.914719
0x49069ad4c2e61176f39f6fed435ef8f6712e0997,0:06:38.712950
0xba224c7a72c9b27c3eebb75327f42229123c5651,0:07:48.165241
0x5d3be009b0d16a89048985e6655cd6afa75b057b,0:06:13.729404
0x8fdbc4535802f2c338527a5aae0e510a821a62d7,0:09:49.414267
0x5aee15d83b50ab6909375242642ea3cedeb06b39,0:03:23.966870
0x11ecc620b7b89e49f0eb2170604fc35c2442b710,0:02:25.615961
0x30cf5ccc98a8ea9d661d44f73905e0c7b1bcb8d6,0:02:47.794930
0xdf14Acd8a2661427a4b17b36A51F1199a02C63a2,0:07:25.734807
0x6fadf99da67e6c999241b0554d873d6cfc36c228,0:08:07.565059
0x8b42012324157ef46b7cf401364a89eeb28d6fb5,0:04:09.607765
0x5c3596cedb2396d9fe88171decbeda5eebf0c5a9,0:08:18.952239
0x1a9e7a59b01fe4793b1d9b1c3ca8922ecee4d0c7,0:05:11.457458
0x98a29989b84b479e032e3cb696effee951ed2094,0:07:37.734623
0x9e56f29457da741c64a7c45cea979a18fcd8f1c7,0:05:05.862137
0x7d3e4ad388f7f9cfcb6ae58a63777ef6fe076379,0:07:12.165526
0x52B35406CB2FB5e0038EdEcFc129A152a1f74087,0:07:46.183580
0x34504644b56cbe86b34f39e679c435d435f18747,0:05:33.508259
0xe44c3f63fd25c2b1b9a04d1a876e9b6438f2b442,0:02:29.263248
0x2648d01013680da7e42eb22da58a845572c07560,0:07:11.799195
0xbfdeaec095dbb1df61356500febd70ab516575a9,0:04:17.630755
0x361768d1cf41aa232eb6436d477505f446ee65b6,0:04:36.414327
0x8a915282bab9985ea4c13ad35b53403644ebeace,0:03:33.802154
0x04bae93974f297e6871f1750f7877f24d6e99580,0:05:38.921631
0xe6ad61f76209b9a15072f8cc26d7652e2687d7c0,0:01:17.306548
0x9aE96406933073F62Ad3ee8d2637B9e8aaDFC515,0:07:31.573285
0xdcd60e2dcd3c833b977c3628ff0b532a02d7de00,0:05:37.236360
0xf2f2e57787435809cc85efbbff1f98eb49384366,0:07:19.854294
0x7ddf184030825e5473d561f25cf0e2cb9ef9bdee,0:04:39.257361
0x60d84B721293aa4C0D2Dc826068521Bd972f02E5,0:00:05.895907
0x1f47a4a4fc670b7368439fb959bde29b3ecdada6,0:02:34.143367
0x8a99c3c39993aa02152b2b12ca37d5c87d4baa1a,0:04:03.833870
0x723c27c91e88909dbd0e8033fda53a85b2500231,0:01:53.909037
0x9ac5ed285f901d1689a74aac5716ab376e563b0c,0:03:24.030113
0xe5C9e4097cb26CA0dbF615c1113d9BE1aa7B50B9,0:00:34.588611
0x0a8e40eff1220f5be5a33709549735d1bc67eb3f,0:11:52.061653
0x1554f1be6a2277f720ef1b23da9f7d89f1b1a15a,0:09:05.799375
0xe7ffa77b74cfb68b7aa45ac94f9b1baacbce850c,0:01:43.207197
0x1a109df5ab4ddaafa7cd6d8ddae7bb256a31d3f5,0:05:58.945817
0x5ead618e4b55e34310908b647063b70416eac761,0:01:06.908949
0x81324d217089cee039e3b660d9265ffebbf534cd,0:05:08.639493
0x6fe62ff9140055fc8a8b5adfa302dbfdb4876858,0:02:04.531112
0x389e094598366324664c63c118fab4a844cad925,0:08:02.720086
0xdf2c0df62d769a4f7dc364317d978c855ab7de85,0:09:39.224595
0x7F75AA2274273F4d41267A0E2Cd6c9b96C5B7510,0:03:20.694761
0x2cce3a267eeec5219ae66583f37876b39cb44eb9,0:10:16.185025
0xe171AFcd1E0394b3312e68ca823D5BC87F3Db311,0:07:19.592808
0x3abcbebb79589480d4db318254fa2593fca3c14e,0:08:27.628558
0x1fd1b29b8e7e652dcd0ab9867482ed9d71efab87,0:03:26.734634
0xa434c4f41cdb89713758bdfbdfbeeb6e8d74ec63,0:05:42.679682
0xc3c5fcaba66db9db08b819c5d01ff9490f59c74d,0:06:51.968521
0x85b3f8f2a80c2053c24fc7a9393e0f7dd49c208d,0:05:03.926575
0xb3d1E37784c884c197fB4a94D23b669620cae4c6,0:07:41.967806
0x41f3a6544f65ee161bf383821d8f095687afe284,0:07:12.436873
0xa780801815E8384794278d02214cfCe645f4d1Ae,0:00:03.226809
0x25a919D38c5D395FCb1f9d9e8895B68C53F39fdC,0:00:33.752220
0x48ff5026071d177906508d4fedc33871fbbba59d,0:03:29.164374
0x9b155f4a3f26282ab75da2103a4c95443f1fc899,0:04:45.724682
0x73A15FeD60Bf67631dC6cd7Bc5B6e8da8190aCF5,0:01:39.519601
0x1a5c1609fc86296df06535b8c670633ee0ad55af,0:10:06.098364
0xb71b367e4d4a610d7339b216339bb77d7414075a,0:05:37.306884
0xb850e6a3349d6f0de9647b5c3debf32fd0b92dc6,0:09:07.065067
0x67dc13caa15fac1630906b0764171fa4c0cf4f86,0:05:09.329646
0xe3b07168cf4e33f1ba1bb8bacb801416aa21886b,0:02:09.446537
0x74089e73a22e86a4be57043b9819f7b9c9793667,0:07:10.031000
0x6aea5a7ce50fb7d6dd362bf34080adf08c9c4956,0:06:06.403680
0x40e8cb1d4287dd6efc7eb9aa8c57061e98a1afa7,0:04:15.508709
0xde6e1F680C4816446C8D515989E2358636A38b04,0:01:22.324442
0xfc97a0eec83017fd3b17e8eaa67850d5c2a4148a,0:06:55.545503
0xC0A152d0c78D335257F4cCd474213a702096d911,0:01:20.224020
0x7c21c4bbd63d05fa9f788e38d14e18fc52e9557b,0:00:52.305987
0xf9f637447182ec98551a72eeb3d97021c3b050fa,0:06:20.431582
0xe1f4014198c9Fa0f0329F2c2779e66198b19F2e1,0:00:00.140658
0xc36062d2878c843bcf5df489beb3e029e94a95af,0:04:18.705306
0x8b1770d0e38726a3f9df493dc9b1c9cb29f1b2e6,0:06:13.476365
0x2784f8c79c0100d38d9345d5c63cd98e976b2344,0:06:01.724376
0xa4d6262a3be1a5f25716d26e69218917cb200adc,0:03:48.687207
0x01ad560dFc0c71d1349A4BF18F51aBc3eCeAF48e,0:08:09.327559
0x2092202d26417fd0aa4e3802e7ce339f8e8f0695,0:04:00.419138
0xa6ab5ea87613c6b17f69234448bce5276961b37a,0:06:10.573013
0x26bcf3a55ce2c176ca27d48aec76ee71090c0e18,0:02:58.524446
0xdc658205b287d2341376205417be846c5adc09dc,0:04:50.177764
0x35d647707a95729987f18bbab6ea6e8becb3c682,0:04:47.901929
0xb86e4247e69d413dae263e7650206b7aff69ffce,0:04:04.926346
